tick,waypoint_idx,loc_x,loc_y,loc_z,vel_x,vel_y,vel_z,speed,roll,pitch,yaw,throttle,steer,brake
42,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
43,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
44,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
45,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
46,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
47,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
48,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
49,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
50,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
51,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
52,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
53,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
54,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
55,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
56,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
57,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
58,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
59,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
60,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
61,2774,-283.80066,391.69916,-0.011280403,0.0,-0.0,0.0,0.0,-4.3143205595622324e-05,-1.215934635859818e-05,1.9198571171876913,0.0,0.0,0.0
